고객ID,Recency,Frequency,Monetary,Length,총납세액,평균납세액,총구매수량,평균구매수량,총할인금액,평균할인금액,평균할인율,총배송료,평균배송료,최다구매월,당월구매횟수,고유거래일수,평균구매주기,추가구매일수,성별,고객지역,가입기간,구매카테고리수,First_category,Second_category,Third_category,used개수,not used개수,clicked개수,Used_ratio,Used_ratio_per_F,Clicked_ratio,Clicked_ratio_per_F
USER_0095,20,68,13071.1771,309,1241.5481,9.775969291338582,230,3.3823529411764706,923.941,7.275125984251969,5.12,567.06,4.46503937007874,Dec,24,6,106,5.0,여,Chicago,33,10,Apparel,Nest,Stationery,35,20,72,0.2755905511811024,0.004052802223251505,0.5669291338582677,0.008337193144974525
USER_0096,92,38,11245.8551,171,1431.9010999999998,18.59611818181818,744,19.57894736842105,510.52599999999995,6.630207792207791,5.06,448.28000000000003,5.821818181818182,Apr,29,5,86,4.0,남,Chicago,15,9,Apparel,Nest,Stationery,25,11,41,0.3246753246753247,0.008544087491455913,0.5324675324675324,0.014012303485987695
USER_0097,334,6,1093.6604,0,108.6644,15.523485714285714,9,1.5,24.554000000000002,3.507714285714286,1.43,50.97,7.281428571428571,Jan,6,1,334,0.0,남,Chicago,30,3,Nest,Apparel,Apparel,1,2,4,0.14285714285714285,0.023809523809523808,0.5714285714285714,0.09523809523809523
USER_0098,65,8,1491.4884,121,140.70440000000002,9.380293333333334,19,2.375,24.746,1.6497333333333333,9.33,54.91,3.6606666666666663,Oct,5,4,76,3.0,여,California,7,3,Apparel,Nest,Stationery,8,2,5,0.5333333333333333,0.06666666666666667,0.3333333333333333,0.041666666666666664
USER_0099,78,4,1785.7574000000002,0,127.2074,14.134155555555557,17,4.25,74.4,8.266666666666667,2.22,24.0,2.6666666666666665,Oct,4,1,78,0.0,여,Chicago,4,4,Stationery,Nest,Nest,2,0,7,0.2222222222222222,0.05555555555555555,0.7777777777777778,0.19444444444444445
USER_0100,186,13,1811.4063,0,188.3093,6.276976666666667,36,2.769230769230769,99.78299999999999,3.3260999999999994,9.0,78.5,2.6166666666666667,Jun,13,1,186,0.0,여,New Jersey,45,6,Apparel,Nest,Lifestyle,9,7,14,0.3,0.023076923076923075,0.4666666666666667,0.035897435897435895
USER_0101,123,21,3147.7824,179,294.2294,8.916042424242423,170,8.095238095238095,114.617,3.4732424242424242,6.06,161.19,4.884545454545455,Aug,12,3,160,2.0,여,California,25,7,Nest,Apparel,Stationery,9,6,18,0.2727272727272727,0.012987012987012986,0.5454545454545454,0.025974025974025972
USER_0102,53,16,3194.9438,226,316.4318,9.588842424242424,200,12.5,277.438,8.40721212121212,9.7,125.72,3.8096969696969696,Jun,5,4,126,3.0,남,Washington DC,36,9,Apparel,Nest,Stationery,16,5,12,0.48484848484848486,0.030303030303030304,0.36363636363636365,0.022727272727272728
USER_0103,10,27,4183.7238,318,375.56080000000003,7.990655319148937,65,2.4074074074074074,187.777,3.995255319148936,6.6,252.84,5.3795744680851065,Dec,13,7,92,6.0,남,Chicago,37,8,Apparel,Nest,Lifestyle,16,7,24,0.3404255319148936,0.012608353033884948,0.5106382978723404,0.018912529550827423
USER_0104,34,26,7028.2496,271,628.9216,9.675716923076923,225,8.653846153846153,631.352,9.713107692307691,11.23,220.60999999999999,3.3939999999999997,Mar,10,3,192,2.0,여,Chicago,20,11,Nest,Stationery,Apparel,26,9,30,0.4,0.015384615384615385,0.46153846153846156,0.01775147928994083
USER_0105,178,10,2163.1073,85,232.0633,12.892405555555555,144,14.4,100.036,5.557555555555556,5.0,86.33,4.796111111111111,Jul,8,2,174,1.0,여,California,5,7,Apparel,Nest,Stationery,9,0,9,0.5,0.05,0.5,0.05
USER_0106,132,7,551.316,0,56.988,5.180727272727273,13,1.8571428571428572,76.712,6.973818181818182,10.91,42.0,3.8181818181818183,Aug,7,1,132,0.0,남,California,19,4,Apparel,Lifestyle,Nest,6,0,5,0.5454545454545454,0.07792207792207792,0.45454545454545453,0.06493506493506493
USER_0107,325,14,4860.9125,1,584.3505,24.3479375,795,56.785714285714285,662.028,27.584500000000002,6.67,125.8,5.241666666666666,Feb,14,2,163,1.0,여,New Jersey,48,8,Nest,Stationery,Housewares,8,4,12,0.3333333333333333,0.023809523809523808,0.5,0.03571428571428571
USER_0108,44,16,1964.5716,143,208.2116,8.328464,42,2.625,261.97,10.478800000000001,9.6,105.69,4.2276,Nov,10,2,165,1.0,남,Chicago,25,9,Nest,Apparel,Apparel,10,5,10,0.4,0.025,0.4,0.025
USER_0109,81,8,991.4772,0,71.46220000000001,5.955183333333334,15,1.875,47.705,3.9754166666666664,5.0,49.989999999999995,4.165833333333333,Oct,8,1,81,0.0,남,Chicago,6,6,Apparel,Lifestyle,Nest,6,2,4,0.5,0.0625,0.3333333333333333,0.041666666666666664
USER_0110,134,7,608.8756,0,64.89359999999999,4.991815384615384,87,12.428571428571429,57.518,4.4244615384615384,6.15,55.980000000000004,4.306153846153847,Aug,7,1,134,0.0,여,California,5,5,Apparel,Nest,Lifestyle,4,0,9,0.3076923076923077,0.04395604395604396,0.6923076923076923,0.0989010989010989
USER_0111,34,38,13126.2232,217,1080.9492,17.434664516129033,1121,29.5,724.1560000000001,11.679935483870969,4.68,499.63,8.058548387096774,Nov,30,2,234,1.0,여,California,28,7,Nest,Nest,Apparel,16,5,41,0.25806451612903225,0.006791171477079796,0.6612903225806451,0.017402376910016976
USER_0112,171,2,103.98379999999999,0,14.231799999999998,3.5579499999999995,5,2.5,2.198,0.5495,5.0,12.0,3.0,Jul,2,1,171,0.0,여,California,27,2,Apparel,Stationery,None,2,0,2,0.5,0.25,0.5,0.25
USER_0113,41,18,3127.4839,114,326.9399,7.6032534883720935,65,3.611111111111111,218.98600000000002,5.092697674418605,3.72,128.96,2.9990697674418607,Jul,9,2,134,1.0,남,Washington DC,5,8,Apparel,Nest,Stationery,13,6,24,0.3023255813953488,0.016795865633074933,0.5581395348837209,0.031007751937984496
USER_0114,137,1,156.693,0,25.533,6.38325,25,25.0,16.69,4.1725,10.0,6.0,1.5,Aug,1,1,137,0.0,여,New York,3,2,Apparel,Housewares,None,2,0,2,0.5,0.5,0.5,0.5
USER_0115,335,8,1910.6258,0,181.1578,16.46889090909091,17,2.125,101.102,9.19109090909091,4.55,52.0,4.7272727272727275,Jan,8,1,335,0.0,남,New York,42,2,Nest,Apparel,None,5,0,6,0.45454545454545453,0.056818181818181816,0.5454545454545454,0.06818181818181818
USER_0116,68,34,10560.4742,1,961.8002,17.175003571428572,366,10.764705882352942,275.516,4.919928571428572,2.86,510.64,9.118571428571428,Oct,34,2,35,1.0,남,New York,16,8,Nest,Stationery,Nest,17,5,34,0.30357142857142855,0.008928571428571428,0.6071428571428571,0.017857142857142856
USER_0117,94,10,1868.3987,211,205.2407,10.262035000000001,211,21.1,127.232,6.3616,8.0,60.5,3.025,Sep,5,3,172,2.0,여,Chicago,9,8,Apparel,Lifestyle,Housewares,7,3,10,0.35,0.034999999999999996,0.5,0.05
USER_0118,107,328,82903.8609,250,9043.9499,13.012877553956834,4869,14.84451219512195,4456.769,6.412617266187051,6.86,3715.32,5.345784172661871,Apr,107,34,17,33.0,여,Chicago,28,17,Apparel,Nest,Stationery,252,115,328,0.36258992805755397,0.001105457097736445,0.4719424460431655,0.0014388489208633094
USER_0119,152,20,2229.7566,88,266.4486,5.124011538461539,136,6.8,162.212,3.1194615384615383,7.31,146.05,2.808653846153846,May,18,2,164,1.0,여,New York,13,6,Apparel,Stationery,Nest,19,9,24,0.36538461538461536,0.018269230769230767,0.46153846153846156,0.023076923076923078
USER_0120,10,17,3891.038,0,352.029,9.514297297297297,66,3.8823529411764706,351.32099999999997,9.495162162162162,8.11,168.42999999999998,4.552162162162162,Dec,17,1,10,0.0,여,California,11,8,Nest,Apparel,Nest,10,5,22,0.2702702702702703,0.015898251192368842,0.5945945945945946,0.03497615262321145
USER_0121,263,1,60.4784,0,8.9964,8.9964,2,2.0,4.998,4.998,10.0,6.5,6.5,Apr,1,1,263,0.0,여,Chicago,37,1,Apparel,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_0122,304,8,1059.007,1,113.84100000000001,7.1150625000000005,39,4.875,187.52399999999997,11.720249999999998,13.12,52.0,3.25,Mar,8,2,153,1.0,여,California,48,4,Nest,Stationery,Apparel,7,2,7,0.4375,0.0546875,0.4375,0.0546875
USER_0123,55,28,5704.3868,0,507.3408,11.27424,217,7.75,452.994,10.066533333333334,6.67,202.16,4.492444444444445,Nov,28,1,55,0.0,여,Chicago,25,8,Nest,Nest,Apparel,15,8,22,0.3333333333333333,0.011904761904761904,0.4888888888888889,0.01746031746031746
USER_0124,142,28,4691.8818,128,530.7138,6.030838636363637,158,5.642857142857143,150.222,1.7070681818181819,4.66,196.99,2.2385227272727275,Apr,21,3,132,2.0,여,Chicago,22,11,Apparel,Nest,Stationery,30,17,41,0.3409090909090909,0.012175324675324674,0.4659090909090909,0.016639610389610388
USER_0125,13,7,1396.0834,10,108.2604,8.327723076923077,29,4.142857142857143,158.337,12.17976923076923,13.85,45.0,3.4615384615384617,Dec,7,2,16,1.0,남,California,21,5,Apparel,Nest,Nest,6,3,4,0.46153846153846156,0.06593406593406594,0.3076923076923077,0.04395604395604396
USER_0126,30,3,600.1692,0,57.3262,6.369577777777778,10,3.3333333333333335,11.727,1.303,10.0,24.98,2.7755555555555556,Dec,3,1,30,0.0,여,Chicago,42,3,Apparel,Nest,Lifestyle,3,4,2,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.07407407407407407
USER_0127,7,15,2428.1908,323,272.9668,6.499209523809523,98,6.533333333333333,302.206,7.195380952380953,10.48,101.96000000000001,2.427619047619048,Sep,8,3,217,2.0,여,California,28,7,Apparel,Lifestyle,Nest,16,4,22,0.38095238095238093,0.025396825396825397,0.5238095238095238,0.03492063492063492
USER_0128,64,32,4519.2182999999995,124,399.7253,7.137951785714286,172,5.375,174.177,3.110303571428571,5.0,248.46,4.4367857142857146,Oct,17,4,78,3.0,여,Chicago,19,8,Apparel,Nest,Stationery,16,11,29,0.2857142857142857,0.008928571428571428,0.5178571428571429,0.016183035714285716
USER_0129,245,8,833.0019000000001,0,87.6899,6.263564285714286,17,2.125,26.898000000000003,1.9212857142857145,2.14,72.0,5.142857142857143,Apr,8,1,245,0.0,여,New Jersey,36,4,Apparel,Nest,Stationery,3,3,8,0.21428571428571427,0.026785714285714284,0.5714285714285714,0.07142857142857142
USER_0130,362,2,156.4554,0,15.432400000000001,7.716200000000001,2,1.0,12.277000000000001,6.1385000000000005,5.0,13.0,6.5,Jan,2,1,362,0.0,여,Washington DC,26,2,Apparel,Nest,None,1,0,1,0.5,0.25,0.5,0.25
USER_0131,144,11,2434.5025,182,274.0485,11.418687499999999,61,5.545454545454546,251.48600000000002,10.478583333333335,10.0,95.97,3.99875,Aug,7,2,254,1.0,여,Chicago,39,8,Apparel,Nest,Stationery,12,6,6,0.5,0.045454545454545456,0.25,0.022727272727272728
USER_0132,212,7,420.01660000000004,51,50.9556,2.9973882352941175,18,2.5714285714285716,29.779,1.7517058823529412,7.06,43.5,2.5588235294117645,Apr,5,2,157,1.0,남,California,34,5,Apparel,Stationery,Housewares,8,1,8,0.47058823529411764,0.06722689075630252,0.47058823529411764,0.06722689075630252
USER_0133,302,5,589.1404,0,68.5054,9.786485714285714,105,21.0,69.85499999999999,9.979285714285712,8.57,32.5,4.642857142857143,Mar,5,1,302,0.0,남,California,32,4,Nest,Apparel,Stationery,2,1,4,0.2857142857142857,0.05714285714285714,0.5714285714285714,0.11428571428571428
USER_0134,111,5,665.3922,0,69.6262,6.329654545454545,107,21.4,88.734,8.066727272727272,8.18,51.48,4.68,Sep,5,1,111,0.0,남,California,24,6,Lifestyle,Stationery,Nest,3,2,6,0.2727272727272727,0.05454545454545454,0.5454545454545454,0.10909090909090909
USER_0135,53,31,8125.0432,203,574.2892,11.720187755102042,313,10.096774193548388,373.706,7.6266530612244905,5.71,224.58,4.583265306122449,Nov,18,3,153,2.0,남,California,33,7,Stationery,Nest,Nest,14,9,26,0.2857142857142857,0.009216589861751152,0.5306122448979592,0.017116524028966427
USER_0136,89,6,1119.068,124,109.682,9.140166666666667,18,3.0,49.873999999999995,4.156166666666667,9.17,36.0,3.0,Jun,3,3,112,2.0,남,New Jersey,15,5,Nest,Stationery,Lifestyle,5,2,5,0.4166666666666667,0.06944444444444445,0.4166666666666667,0.06944444444444445
USER_0137,25,19,3098.8125999999997,1,277.2216,7.108246153846155,227,11.947368421052632,280.629,7.195615384615385,13.08,217.67000000000002,5.581282051282051,Dec,19,2,13,1.0,남,Chicago,6,8,Stationery,Apparel,Nest,17,7,15,0.4358974358974359,0.022941970310391364,0.38461538461538464,0.020242914979757085
USER_0138,360,28,5209.6126,0,445.1076,7.544196610169491,483,17.25,115.345,1.955,3.22,556.36,9.429830508474577,Jan,28,1,360,0.0,여,California,31,13,Housewares,Nest,Apparel,20,11,28,0.3389830508474576,0.012106537530266344,0.4745762711864407,0.01694915254237288
USER_0139,185,23,3991.4231,96,402.6151,10.881489189189189,107,4.6521739130434785,255.79199999999997,6.913297297297296,9.73,242.31,6.548918918918919,Mar,12,3,125,2.0,여,California,45,8,Apparel,Nest,Stationery,12,4,21,0.32432432432432434,0.01410105757931845,0.5675675675675675,0.024676850763807285
USER_0140,34,49,12799.4113,299,1226.6963,11.151784545454547,376,7.673469387755102,864.095,7.855409090909091,6.45,724.88,6.589818181818182,Feb,20,5,126,4.0,여,California,19,10,Apparel,Stationery,Nest,37,11,62,0.33636363636363636,0.006864564007421151,0.5636363636363636,0.01150278293135436
USER_0141,8,9,2546.6955,0,232.86350000000002,16.633107142857146,18,2.0,550.428,39.31628571428571,17.14,78.47,5.6049999999999995,Dec,9,1,8,0.0,여,New Jersey,27,3,Nest,Nest,Lifestyle,8,3,3,0.5714285714285714,0.06349206349206349,0.21428571428571427,0.023809523809523808
USER_0142,28,12,2056.0549,16,165.24990000000003,7.1847782608695665,43,3.5833333333333335,219.435,9.540652173913044,11.74,94.48,4.107826086956522,Nov,9,2,30,1.0,남,New York,11,7,Stationery,Apparel,Nest,12,2,9,0.5217391304347826,0.043478260869565216,0.391304347826087,0.03260869565217391
USER_0143,68,23,4988.3692,3,366.8132,10.189255555555555,46,2.0,107.184,2.977333333333333,3.33,138.0,3.8333333333333335,Oct,23,2,37,1.0,남,New York,42,5,Nest,Apparel,Nest,12,5,19,0.3333333333333333,0.014492753623188404,0.5277777777777778,0.022946859903381644
USER_0144,348,3,958.938,0,89.03300000000002,29.67766666666667,7,2.3333333333333335,39.925000000000004,13.308333333333335,6.67,19.5,6.5,Jan,3,1,348,0.0,여,New York,33,1,Nest,None,None,2,0,1,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.1111111111111111
USER_0145,209,1,267.8,0,23.8,23.8,2,2.0,0.0,0.0,0.0,6.0,6.0,Jun,1,1,209,0.0,남,New Jersey,34,1,Nest,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0146,212,24,3735.3622,1,431.9002,7.446555172413793,307,12.791666666666666,324.138,5.588586206896552,7.76,193.79,3.341206896551724,Jun,24,2,107,1.0,남,Chicago,32,7,Apparel,Stationery,Nest,16,10,32,0.27586206896551724,0.011494252873563218,0.5517241379310345,0.022988505747126436
USER_0147,49,19,5858.0811,307,499.7861,10.864915217391303,101,5.315789473684211,278.34499999999997,6.050978260869565,6.3,217.0,4.717391304347826,Aug,10,3,221,2.0,여,California,8,8,Apparel,Nest,Housewares,16,2,28,0.34782608695652173,0.018306636155606407,0.6086956521739131,0.032036613272311214
USER_0148,269,1,52.243,0,6.147,3.0735,2,2.0,2.4640000000000004,1.2320000000000002,5.0,14.41,7.205,Apr,1,1,269,0.0,여,California,28,1,Apparel,None,None,1,0,1,0.5,0.5,0.5,0.5
USER_0149,115,31,4335.5354,142,421.3474,6.384051515151515,290,9.35483870967742,298.062,4.516090909090909,6.82,417.78000000000003,6.33,Apr,22,2,199,1.0,남,New Jersey,20,10,Apparel,Nest,Stationery,27,9,30,0.4090909090909091,0.013196480938416423,0.45454545454545453,0.014662756598240468
USER_0150,239,1,7.32,0,0.12,0.12,1,1.0,0.0,0.0,0.0,6.0,6.0,May,1,1,239,0.0,여,New Jersey,24,1,Stationery,None,None,0,1,0,0.0,0.0,0.0,0.0
USER_0151,122,11,1381.1471,77,158.9991,9.352888235294117,19,1.7272727272727273,219.922,12.936588235294117,17.06,86.98,5.116470588235295,Jun,9,2,138,1.0,여,New Jersey,23,5,Nest,Apparel,Stationery,10,2,5,0.5882352941176471,0.053475935828877004,0.29411764705882354,0.026737967914438502
USER_0152,32,1,257.3,0,22.8,11.4,2,2.0,0.0,0.0,0.0,6.5,3.25,Nov,1,1,32,0.0,남,Washington DC,32,1,Nest,None,None,0,1,1,0.0,0.0,0.5,0.5
USER_0153,288,2,87.8214,0,12.058399999999997,3.0145999999999993,4,2.0,5.996999999999999,1.4992499999999997,7.5,13.0,3.25,Mar,2,1,288,0.0,여,New York,21,3,Stationery,Housewares,Apparel,1,1,2,0.25,0.125,0.5,0.25
USER_0154,343,7,1261.5936000000002,0,125.47160000000001,9.65166153846154,37,5.285714285714286,33.278000000000006,2.5598461538461543,3.08,45.5,3.5,Jan,7,1,343,0.0,여,Washington DC,3,5,Nest,Housewares,Housewares,4,2,7,0.3076923076923077,0.04395604395604396,0.5384615384615384,0.07692307692307691
USER_0155,86,19,4310.1304,1,396.8184,9.92046,178,9.368421052631579,151.738,3.79345,3.75,148.47,3.71175,Oct,19,2,44,1.0,여,New York,2,8,Stationery,Nest,Nest,15,7,18,0.375,0.019736842105263157,0.45,0.02368421052631579
USER_0156,164,30,6532.3168000000005,189,661.5248,11.212284745762712,394,13.133333333333333,308.758,5.233186440677966,5.59,215.56,3.653559322033898,Mar,13,3,180,2.0,남,New York,49,9,Nest,Apparel,Stationery,21,11,27,0.3559322033898305,0.011864406779661017,0.4576271186440678,0.015254237288135594
USER_0157,117,1,23.0543,0,1.2043,0.60215,3,3.0,0.0,0.0,0.0,6.5,3.25,Sep,1,1,117,0.0,남,California,45,2,Lifestyle,Stationery,None,0,0,2,0.0,0.0,1.0,1.0
USER_0158,203,8,351.2716,0,47.3506,2.785329411764706,21,2.625,41.379,2.4340588235294116,14.12,48.0,2.823529411764706,Jun,8,1,203,0.0,여,Chicago,21,7,Apparel,Housewares,Apparel,9,1,7,0.5294117647058824,0.0661764705882353,0.4117647058823529,0.051470588235294115
USER_0159,25,5,977.0405999999999,0,90.9166,11.364575,13,2.6,30.755999999999997,3.8444999999999996,11.25,38.49,4.81125,Dec,5,1,25,0.0,여,Chicago,26,3,Nest,Apparel,Lifestyle,3,2,3,0.375,0.075,0.375,0.075
USER_0160,185,2,33.9602,4,3.2971999999999997,1.6485999999999998,2,1.0,0.717,0.3585,15.0,12.0,6.0,Jun,2,2,96,1.0,여,New York,44,2,Apparel,Stationery,None,1,0,1,0.5,0.25,0.5,0.25
USER_0161,76,2,1297.2368,0,148.27679999999998,5.4917333333333325,49,24.5,24.630000000000003,0.9122222222222223,2.59,336.99,12.481111111111112,Oct,2,1,76,0.0,여,New York,23,7,Apparel,Housewares,Lifestyle,8,5,14,0.2962962962962963,0.14814814814814814,0.5185185185185185,0.25925925925925924
USER_0162,145,2,221.8697,0,26.8097,4.468283333333333,18,9.0,18.03,3.0050000000000003,6.67,20.85,3.475,Aug,2,1,145,0.0,여,Chicago,19,3,Apparel,Stationery,Housewares,2,0,4,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333
USER_0163,264,7,830.5785000000001,0,85.3135,5.33209375,36,5.142857142857143,24.895,1.5559375,5.0,61.709999999999994,3.8568749999999996,Apr,7,1,264,0.0,여,New Jersey,4,5,Apparel,Lifestyle,Nest,8,1,7,0.5,0.07142857142857142,0.4375,0.0625
USER_0164,178,7,1189.1666,1,114.1666,8.154757142857143,42,6.0,5.75,0.4107142857142857,2.86,62.98,4.498571428571428,Jul,7,2,90,1.0,여,California,43,5,Nest,Lifestyle,Housewares,4,3,7,0.2857142857142857,0.04081632653061224,0.5,0.07142857142857142
USER_0165,65,25,5412.2756,286,498.06660000000005,13.835183333333335,54,2.16,164.311,4.564194444444444,5.0,163.49,4.541388888888889,Jan,13,5,127,4.0,남,California,48,6,Nest,Apparel,Stationery,11,6,19,0.3055555555555556,0.012222222222222223,0.5277777777777778,0.021111111111111112
USER_0166,80,6,963.9556,47,84.8706,4.24353,28,4.666666666666667,40.465,2.02325,7.0,36.0,1.8,Oct,4,2,87,1.0,여,New York,18,5,Apparel,Nest,Lifestyle,9,1,10,0.45,0.075,0.5,0.08333333333333333
USER_0167,0,14,3264.4215,0,270.3455,14.22871052631579,35,2.5,111.92399999999999,5.890736842105262,7.89,103.99,5.4731578947368416,Dec,14,1,0,0.0,여,Chicago,48,5,Nest,Nest,Stationery,5,3,11,0.2631578947368421,0.018796992481203006,0.5789473684210527,0.04135338345864662
USER_0168,152,13,1113.4582,15,114.6502,3.698393548387097,70,5.384615384615385,25.282,0.8155483870967742,2.9,132.46,4.272903225806452,Jul,12,2,91,1.0,여,Chicago,44,7,Apparel,Housewares,Nest,8,7,16,0.25806451612903225,0.019851116625310174,0.5161290322580645,0.03970223325062035
USER_0169,264,6,814.4811,1,83.7311,5.23319375,49,8.166666666666666,2.65,0.165625,1.25,140.49,8.780625,Apr,6,2,133,1.0,남,New York,9,5,Apparel,Housewares,Stationery,2,2,12,0.125,0.020833333333333332,0.75,0.125
USER_0170,191,10,1693.0236,143,165.0106,8.684768421052633,23,2.3,13.027000000000001,0.6856315789473685,3.68,88.96,4.6821052631578945,Jan,6,3,159,2.0,여,New York,34,4,Apparel,Nest,Housewares,5,3,11,0.2631578947368421,0.02631578947368421,0.5789473684210527,0.05789473684210526
USER_0171,88,2,562.882,0,67.082,8.38525,52,26.0,26.6,3.325,3.75,12.0,1.5,Oct,2,1,88,0.0,여,California,2,4,Apparel,Housewares,Nest,3,1,4,0.375,0.1875,0.5,0.25
USER_0172,12,31,4476.8322,324,417.02520000000004,8.872876595744682,150,4.838709677419355,187.803,3.9958085106382977,5.32,284.21999999999997,6.047234042553191,Aug,8,15,44,14.0,여,Washington DC,43,11,Nest,Stationery,Apparel,14,5,28,0.2978723404255319,0.009608785175017159,0.5957446808510638,0.019217570350034317
USER_0173,130,4,1327.2211,70,98.7611,16.460183333333333,144,36.0,37.65,6.2749999999999995,5.0,102.89,17.148333333333333,Jun,2,3,90,2.0,남,California,23,4,Stationery,Stationery,Lifestyle,2,2,2,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333
USER_0174,117,2,191.858,129,16.268,8.134,2,1.0,0.0,0.0,0.0,18.990000000000002,9.495000000000001,Apr,1,2,187,1.0,여,California,5,2,Nest,Apparel,None,0,1,1,0.0,0.0,0.5,0.25
USER_0175,17,2,490.6555000000001,0,27.827500000000004,9.275833333333335,4,2.0,106.722,35.574,10.0,13.0,4.333333333333333,Dec,2,1,17,0.0,여,California,47,1,Nest,None,None,1,0,2,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333
USER_0176,40,7,884.7046,18,97.8006,5.433366666666667,89,12.714285714285714,63.996,3.5553333333333335,7.78,56.39,3.1327777777777777,Nov,7,2,38,1.0,여,California,45,6,Stationery,Housewares,Nest,7,2,9,0.3888888888888889,0.05555555555555556,0.5,0.07142857142857142
